landscape_id,door,prize_prob,reward_value,prior_mean
0.0,0.0,0.8161462070082381,3.5690189723995487,2.9128412970643316
0.0,1.0,0.7082635285610739,6.003487974525216,4.252051576511204
0.0,2.0,0.48842100407805755,0.6615410224397057,0.32311053041882587
0.0,3.0,0.7840489456315045,1.972946574566393,1.546886681576069
0.0,4.0,0.5141285850103441,0.8480105110871269,0.43598644413912324
0.0,5.0,0.5222605302293515,1.374160747176557,0.7176699204407904
0.0,6.0,0.5602171541986907,0.5052251251007779,0.28303578181363526
0.0,7.0,0.3337987541354077,4.651201925683683,1.5525654080254225
0.0,8.0,0.5151136387979733,0.5833657788212864,0.3004996690788465
0.0,9.0,0.5931591616649667,1.7815241884133055,1.0567273940850965
1.0,0.0,0.2459052458139812,1.0843506472263325,0.2666475124547409
1.0,1.0,0.7728769098025841,0.2178904523633223,0.1684024994980517
1.0,2.0,0.5438797161762934,0.29621316597844327,0.161104332640037
1.0,3.0,0.6422907169125369,1.3923145702388144,0.8942707234864589
1.0,4.0,0.6364677009052417,1.2771714794080322,0.8128783951605766
1.0,5.0,0.34349027345486405,0.32767844152083897,0.11255435748325665
1.0,6.0,0.5576459581341966,0.7563493632760785,0.4217751653682783
1.0,7.0,0.5272748568426031,2.089890820648997,1.1019468832743702
1.0,8.0,0.21230473997615873,0.46352310963886806,0.0984081532648204
1.0,9.0,0.630696191965942,0.43642374727355066,0.27525079548893505
2.0,0.0,0.6310301802398042,2.2358014985690167,1.4108582226224309
2.0,1.0,0.4152701080078015,3.224714113021691,1.3391273780087996
2.0,2.0,0.45601474552709165,0.9726879158233455,0.44356003241146
2.0,3.0,0.8451487564626681,0.5559056984122196,0.46982300972359836
2.0,4.0,0.6868703971425689,0.25154077047589585,0.17277590891432634
2.0,5.0,0.8560487796908425,0.16010125622771354,0.13705448502070508
2.0,6.0,0.8482494731765646,0.4226657497409912,0.35852599954757347
2.0,7.0,0.5879632759948706,7.324087457176727,4.30629445499457
2.0,8.0,0.0027717130891301567,0.7202863476572535,0.001996427097723364
2.0,9.0,0.7789711282268827,0.3819507554438825,0.29752861089523136
3.0,0.0,0.14057809483992623,0.609101159601269,0.08562628058153623
3.0,1.0,0.5370967312193654,1.075830723125007,0.5778251647358075
3.0,2.0,0.28160608942628285,2.130925882388483,0.6000817045966719
3.0,3.0,0.7998718040133366,2.7686826071545254,2.2145911517250383
3.0,4.0,0.39195709355672714,0.4529571721543299,0.17753977670328525
3.0,5.0,0.6913838451251502,0.42724812781889604,0.29539245343395
3.0,6.0,0.4008346828652557,0.5941272053283216,0.23814678992939847
3.0,7.0,0.6296057811411753,0.2263736403927943,0.14252615268927676
3.0,8.0,0.1332686684081953,0.16157716797332217,0.021533174020971945
3.0,9.0,0.7757681987518653,0.6003113304855561,0.46570243954111556
4.0,0.0,0.3423897325618459,4.973400488332142,1.7028412631229959
4.0,1.0,0.2976158967425706,0.7156879313220056,0.21300010546823397
4.0,2.0,0.525893471107753,2.606243418013072,1.3706063976506286
4.0,3.0,0.5482829027667099,0.7611054679761537,0.4173011152935807
4.0,4.0,0.20086098975041933,1.5254275331168872,0.3063988840943985
4.0,5.0,0.5248758224268559,0.17104414136421559,0.08977693436983807
4.0,6.0,0.26220692229285436,0.1751495816012001,0.04592543273253182
4.0,7.0,0.6295831038690988,7.162895509870993,4.509637987794611
4.0,8.0,0.1235102019498644,1.1192872111948018,0.1382433894945705
4.0,9.0,0.7787966319687057,2.0662511744051972,1.6091894554281505
5.0,0.0,0.13692337029599122,1.3218504105382045,0.18099221323803058
5.0,1.0,0.2714498211380779,0.8403647205789648,0.22811685309191082
5.0,2.0,0.7822357997898548,0.10335090781681348,0.08084478003509266
5.0,3.0,0.44461826491253253,0.6954962661476851,0.3092303431077287
5.0,4.0,0.2511972298554619,1.1199657616179066,0.2813322968513807
5.0,5.0,0.33443753568917334,1.0363419118403137,0.34659163512728103
5.0,6.0,0.3286955504954523,1.8257609659299172,0.6001195057694428
5.0,7.0,0.3845973714951585,1.209313277609979,0.46509870788299285
5.0,8.0,0.4620624694773644,0.2749949860020534,0.12706486232600206
5.0,9.0,0.7713358049034662,0.8050526942164715,0.6209659678831662
6.0,0.0,0.40984499639442773,1.04609526947281,0.42873691194531177
6.0,1.0,0.21870518748800993,0.40813702741961894,0.0892616851026068
6.0,2.0,0.5200459678275318,0.24972583505964177,0.12986891358512997
6.0,3.0,0.895993202073687,0.5277671953241145,0.4728758192879024
6.0,4.0,0.56174580809268,0.28078169138813247,0.15772793812645597
6.0,5.0,0.4295669222527315,1.8010087993274855,0.7736538068771953
6.0,6.0,0.5288223939821126,2.4150355821753404,1.2771248981179486
6.0,7.0,0.6764119625741636,6.496732691011512,4.394467709846824
6.0,8.0,0.6709073647063608,1.7803023705411152,1.1944179718002266
6.0,9.0,0.6863953412109158,0.23141924667938202,0.15884509278726752
7.0,0.0,0.6520988061739974,0.5280723170901442,0.3443553275480197
7.0,1.0,0.37295757458986123,1.6831666875120983,0.6277497654049631
7.0,2.0,0.711022868302746,4.946178502253821,3.516846025809892
7.0,3.0,0.39010589622470937,0.7301766387632462,0.28484621206708205
7.0,4.0,0.7977544544956121,0.7064135917552603,0.5635445895390038
7.0,5.0,0.506041912140389,1.7118705912266516,0.8662782673212329
7.0,6.0,0.45037934143070235,2.518049978593976,1.1340776910487491
7.0,7.0,0.4677110197602461,0.698221181902486,0.32656574100581603
7.0,8.0,0.3120111566901469,1.3695899229864843,0.42732733606218215
7.0,9.0,0.49618479996453,0.49322556391885636,0.24473102777047026
8.0,0.0,0.3220255875497089,1.7274671604688,0.5562886273227925
8.0,1.0,0.5380364764800916,0.2664237795010166,0.1433457115732358
8.0,2.0,0.4759222864154464,2.7463100385493924,1.3070301527521195
8.0,3.0,0.6466412598731581,0.34313013634367634,0.2218821036657234
8.0,4.0,0.5405068180875452,2.050777006068564,1.1084589541572218
8.0,5.0,0.9575441872807157,1.5942735986439744,1.5265874173166465
8.0,6.0,0.667720836085234,0.4826213737192842,0.32225634717244467
8.0,7.0,0.6771418697673433,0.4686103516980288,0.3173156897411355
8.0,8.0,0.1292685724352497,0.8823498064819598,0.11406009987244177
8.0,9.0,0.6611141515406305,0.4786505857758574,0.3164426758996317
9.0,0.0,0.35227563550977414,0.5825156844844321,0.2052060829461644
9.0,1.0,0.7179346154493184,0.4349320169264412,0.312252750318681
9.0,2.0,0.7165143817697662,2.08225681949202,1.4919669577042045
9.0,3.0,0.4939427878770011,17.955606889702352,8.869042525123069
9.0,4.0,0.9557791061027965,2.471756798587983,2.362453503457932
9.0,5.0,0.7020362148919774,4.609642306098849,3.236135836579562
9.0,6.0,0.603170413118925,0.27154027533205316,0.16378506005046115
9.0,7.0,0.5868209320954365,1.8372734397647454,1.0781505124369368
9.0,8.0,0.03650523935492178,0.33553747837866355,0.012248875960760004
9.0,9.0,0.12624440400387615,2.2265116118681094,0.2810846314479991
10.0,0.0,0.7956003341567587,0.5988897611208975,0.4764768940708475
10.0,1.0,0.6335016144680373,2.3762702693531192,1.505371052047599
10.0,2.0,0.8065243262475122,0.7680326103193992,0.6194369835739716
10.0,3.0,0.29958896855164274,2.92509331470982,0.8763256890712207
10.0,4.0,0.7966047655326511,1.5368969076894166,1.2242994007977843
10.0,5.0,0.32229994339162704,0.5911099318171263,0.19051469756288833
10.0,6.0,0.7976525635523598,4.693768667991087,3.7439966107448357
10.0,7.0,0.4595841247845549,0.547729303700403,0.2517276926600034
10.0,8.0,0.2641771856730014,0.527243558254075,0.1392857193837807
10.0,9.0,0.23585790191696376,0.9132476178251503,0.2153966670709051
11.0,0.0,0.6545987480943414,0.6759894592746969,0.44250185376618734
11.0,1.0,0.06081526572341556,1.4462015794046479,0.08795113334111693
11.0,2.0,0.5050891464992915,0.5616447196478782,0.28368065208278065
11.0,3.0,0.6464939694799358,1.7290311841426593,1.1178082335909816
11.0,4.0,0.8834159311587376,0.9062674976369779,0.8006111453038699
11.0,5.0,0.7193487998442059,0.4082554682486691,0.2936780811145144
11.0,6.0,0.7590677272792324,0.2928059991083353,0.22225958427688905
11.0,7.0,0.4315124749504251,3.7302154924807964,1.6096345192588073
11.0,8.0,0.07250452818429187,0.40969837318043084,0.029704987245319076
11.0,9.0,0.4232269957253503,1.0174310087857545,0.43060426920620737
12.0,0.0,0.23141052977139853,2.246564559646192,0.5198786949133739
12.0,1.0,0.14001481798353987,2.9963063556732084,0.41952728901250796
12.0,2.0,0.6050743082679393,0.3546016582032241,0.21456035304798005
12.0,3.0,0.296236236706951,2.010956086716888,0.5957180633119479
12.0,4.0,0.29370123388003666,1.4455270693904654,0.42455308388697305
12.0,5.0,0.20543789064339468,0.8645419114720987,0.1776096666656364
12.0,6.0,0.5621859168540843,0.19315720914988704,0.10859026272290535
12.0,7.0,0.4294581949185441,2.3905772763634996,1.0266530019203581
12.0,8.0,0.0970017196166576,5.04274004114569,0.4891544555709066
12.0,9.0,0.2588047433729722,0.7084104615455593,0.18333998770302729
13.0,0.0,0.7334792878262442,1.0633186111172472,0.7799221776146695
13.0,1.0,0.7979882197642931,0.14322091098246015,0.11428859978791367
13.0,2.0,0.6070849591692247,0.5572349165981676,0.3382889365906649
13.0,3.0,0.8773188631320737,0.5987128313814053,0.5252620605701195
13.0,4.0,0.44790226639774244,0.972793604473607,0.4357164601809576
13.0,5.0,0.25761408384559537,0.4858184929305356,0.12515368597154777
13.0,6.0,0.721135094716844,19.580948965670125,14.120509487004213
13.0,7.0,0.3728964691398773,2.9487191393339613,1.099566955542812
13.0,8.0,0.5767219412248819,0.11173475668017202,0.06443988577487865
13.0,9.0,0.45448771322069514,0.9186094804798566,0.4174967221261408
14.0,0.0,0.7726698503061253,0.19727433607682415,0.15242793172571997
14.0,1.0,0.10880393893675244,0.19014654205684375,0.020688692750987458
14.0,2.0,0.19267682975767841,0.7336103805309614,0.14134972239802973
14.0,3.0,0.378925514447907,0.5884303807910557,0.2229712847580286
14.0,4.0,0.5615645177999343,0.7396674762729599,0.4153710096455191
14.0,5.0,0.10887961130250634,1.7048782579399766,0.1856264820425988
14.0,6.0,0.6570426691373695,1.027581719881957,0.6751650359880098
14.0,7.0,0.35108267372402346,2.532905046684382,0.8892590760790253
14.0,8.0,0.45725630991702926,0.19744928482855392,0.09028493137646104
14.0,9.0,0.5432300666737606,2.3383353485807095,1.2702540673151101
15.0,0.0,0.9615885443797882,9.007222754712936,8.661242217608919
15.0,1.0,0.27646468740464036,12.77996905198132,3.533210148996994
15.0,2.0,0.34199718173879634,9.06011033602371,3.098532201162648
15.0,3.0,0.31059102540426486,1.1238506227655887,0.34905791732598584
15.0,4.0,0.15012181389814294,2.510284328820803,0.3768484368426612
15.0,5.0,0.7215362273973698,2.49939560976515,1.803404479043495
15.0,6.0,0.24157021005674573,0.9648675774163854,0.23308326335341958
15.0,7.0,0.5053006967570874,1.1100262288487242,0.5608970268559025
