landscape_id,door,prize_prob,reward_value,prior_mean
0.0,0.0,0.8161462070082381,3.5690189723995487,2.9128412970643316
0.0,1.0,0.7082635285610739,6.003487974525216,4.252051576511204
0.0,2.0,0.48842100407805755,0.6615410224397057,0.32311053041882587
0.0,3.0,0.7840489456315045,1.972946574566393,1.546886681576069
0.0,4.0,0.5141285850103441,0.8480105110871269,0.43598644413912324
1.0,0.0,0.2459052458139812,1.0843506472263325,0.2666475124547409
1.0,1.0,0.7728769098025841,0.2178904523633223,0.1684024994980517
1.0,2.0,0.5438797161762934,0.29621316597844327,0.161104332640037
1.0,3.0,0.6422907169125369,1.3923145702388144,0.8942707234864589
1.0,4.0,0.6364677009052417,1.2771714794080322,0.8128783951605766
2.0,0.0,0.6310301802398042,2.2358014985690167,1.4108582226224309
2.0,1.0,0.4152701080078015,3.224714113021691,1.3391273780087996
2.0,2.0,0.45601474552709165,0.9726879158233455,0.44356003241146
2.0,3.0,0.8451487564626681,0.5559056984122196,0.46982300972359836
2.0,4.0,0.6868703971425689,0.25154077047589585,0.17277590891432634
3.0,0.0,0.14057809483992623,0.609101159601269,0.08562628058153623
3.0,1.0,0.5370967312193654,1.075830723125007,0.5778251647358075
3.0,2.0,0.28160608942628285,2.130925882388483,0.6000817045966719
3.0,3.0,0.7998718040133366,2.7686826071545254,2.2145911517250383
3.0,4.0,0.39195709355672714,0.4529571721543299,0.17753977670328525
4.0,0.0,0.3423897325618459,4.973400488332142,1.7028412631229959
4.0,1.0,0.2976158967425706,0.7156879313220056,0.21300010546823397
4.0,2.0,0.525893471107753,2.606243418013072,1.3706063976506286
4.0,3.0,0.5482829027667099,0.7611054679761537,0.4173011152935807
4.0,4.0,0.20086098975041933,1.5254275331168872,0.3063988840943985
5.0,0.0,0.13692337029599122,1.3218504105382045,0.18099221323803058
5.0,1.0,0.2714498211380779,0.8403647205789648,0.22811685309191082
5.0,2.0,0.7822357997898548,0.10335090781681348,0.08084478003509266
5.0,3.0,0.44461826491253253,0.6954962661476851,0.3092303431077287
5.0,4.0,0.2511972298554619,1.1199657616179066,0.2813322968513807
