landscape_id,door,prize_prob,reward_value,prior_mean
0.0,0.0,0.8161462070082381,3.5690189723995487,2.9128412970643316
0.0,1.0,0.7082635285610739,6.003487974525216,4.252051576511204
0.0,2.0,0.48842100407805755,0.6615410224397057,0.32311053041882587
0.0,3.0,0.7840489456315045,1.972946574566393,1.546886681576069
0.0,4.0,0.5141285850103441,0.8480105110871269,0.43598644413912324
0.0,5.0,0.5222605302293515,1.374160747176557,0.7176699204407904
0.0,6.0,0.5602171541986907,0.5052251251007779,0.28303578181363526
0.0,7.0,0.3337987541354077,4.651201925683683,1.5525654080254225
0.0,8.0,0.5151136387979733,0.5833657788212864,0.3004996690788465
0.0,9.0,0.5931591616649667,1.7815241884133055,1.0567273940850965
1.0,0.0,0.2459052458139812,1.0843506472263325,0.2666475124547409
1.0,1.0,0.7728769098025841,0.2178904523633223,0.1684024994980517
1.0,2.0,0.5438797161762934,0.29621316597844327,0.161104332640037
1.0,3.0,0.6422907169125369,1.3923145702388144,0.8942707234864589
1.0,4.0,0.6364677009052417,1.2771714794080322,0.8128783951605766
1.0,5.0,0.34349027345486405,0.32767844152083897,0.11255435748325665
1.0,6.0,0.5576459581341966,0.7563493632760785,0.4217751653682783
1.0,7.0,0.5272748568426031,2.089890820648997,1.1019468832743702
1.0,8.0,0.21230473997615873,0.46352310963886806,0.0984081532648204
1.0,9.0,0.630696191965942,0.43642374727355066,0.27525079548893505
2.0,0.0,0.6310301802398042,2.2358014985690167,1.4108582226224309
2.0,1.0,0.4152701080078015,3.224714113021691,1.3391273780087996
2.0,2.0,0.45601474552709165,0.9726879158233455,0.44356003241146
2.0,3.0,0.8451487564626681,0.5559056984122196,0.46982300972359836
2.0,4.0,0.6868703971425689,0.25154077047589585,0.17277590891432634
2.0,5.0,0.8560487796908425,0.16010125622771354,0.13705448502070508
2.0,6.0,0.8482494731765646,0.4226657497409912,0.35852599954757347
2.0,7.0,0.5879632759948706,7.324087457176727,4.30629445499457
2.0,8.0,0.0027717130891301567,0.7202863476572535,0.001996427097723364
2.0,9.0,0.7789711282268827,0.3819507554438825,0.29752861089523136
3.0,0.0,0.14057809483992623,0.609101159601269,0.08562628058153623
3.0,1.0,0.5370967312193654,1.075830723125007,0.5778251647358075
3.0,2.0,0.28160608942628285,2.130925882388483,0.6000817045966719
3.0,3.0,0.7998718040133366,2.7686826071545254,2.2145911517250383
3.0,4.0,0.39195709355672714,0.4529571721543299,0.17753977670328525
3.0,5.0,0.6913838451251502,0.42724812781889604,0.29539245343395
3.0,6.0,0.4008346828652557,0.5941272053283216,0.23814678992939847
3.0,7.0,0.6296057811411753,0.2263736403927943,0.14252615268927676
3.0,8.0,0.1332686684081953,0.16157716797332217,0.021533174020971945
3.0,9.0,0.7757681987518653,0.6003113304855561,0.46570243954111556
